race_id,Title,BestLapRank,Number,driver_id,FullName,Manufacturer,Sponsor,BestLapTime,OverAllAvg,OverAllAvgRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank
5327,Final Practice,17,9,4085,Brandon Jones,Chv,Menards/Watts,30.933,31.4004,15,31.18,14,31.222,10,31.269,8,31.326,8,31.372,6,999,
5327,Final Practice,7,19,4313,Joe Graf Jr.,Tyt,Rocky's ACE Hardware,29.715,31.40425,16,31.101,12,31.158,9,31.289,9,31.339,9,31.376,7,31.403,2
5327,Final Practice,13,4,4187,Kyle Weatherman,Chv,TEAMJDMOTORSPORTS.COM,30.65,31.4189167,17,30.65,6,999,,999,,999,,999,,999,
5327,Final Practice,26,39,3884,Ryan Sieg,Frd,CMRroofing.com,31.179,31.4239167,18,31.322,22,999,,999,,999,,999,,999,
5327,Final Practice,14,18,4441,Sammy Smith #,Tyt,TMC,30.834,31.4335385,19,31.126,13,31.144,8,31.168,5,31.279,6,31.347,4,999,
5327,Final Practice,29,11,4093,Daniel Hemric,Chv,Campers Inn RV,31.283,31.50435,20,31.385,25,31.434,15,31.466,10,31.504,10,999,,999,
5327,Final Practice,23,92,4106,Josh Williams,Chv,Sleep Well/Alloy,31.101,31.5423333,21,31.369,24,999,,999,,999,,999,,999,
5327,Final Practice,10,1,4327,Sam Mayer,Chv,Accelerate Pros Talent,30.18,31.5423462,22,31.234,18,31.372,13,31.478,11,999,,999,,999,
5327,Final Practice,30,27,4018,Jeb Burton,Chv,Rocky,31.308,31.5519286,23,31.573,28,999,,999,,999,,999,,999,
5327,Final Practice,28,25,4038,Brett Moffitt,Frd,AM Technical Solutions,31.198,31.6077778,24,999,,999,,999,,999,,999,,999,
5327,Final Practice,27,10,3873,Austin Dillon(i),Chv,LA Golf,31.196,31.6213571,25,31.311,20,31.431,14,999,,999,,999,,999,
5327,Final Practice,22,24,4433,Connor Mosack,Tyt,FW Webb Company,31.07,31.680619,26,31.255,19,31.792,17,999,,999,,999,,999,
5327,Final Practice,31,38,4408,Chris Hacker(i),Frd,Morgan & Morgan,31.347,31.719,27,31.549,27,31.621,16,31.663,12,999,,999,,999,
5327,Final Practice,5,44,4422,Rajah Caruth(i),Chv,Circle,29.587,31.7826111,28,29.587,2,999,,999,,999,,999,,999,
5327,Final Practice,32,28,4388,Kyle Sieg,Frd,Onsite Power Academy,31.403,31.847,29,31.527,26,999,,999,,999,,999,,999,
5327,Final Practice,11,6,4144,Brennan Poole,Chv,511Auction.com,30.291,31.8763333,30,32.145,32,999,,999,,999,,999,,999,
5327,Final Practice,12,43,4029,Ryan Ellis,Chv,Costa Oil,30.347,31.9843684,31,30.347,5,32.142,18,999,,999,,999,,999,
5327,Final Practice,1,07,4285,Stefan Parsons,Chv,Ollie's/Rich Mar Florist,29.11,32.0843333,32,32.085,29,999,,999,,999,,999,,999,
5327,Final Practice,33,35,4254,Patrick Emerling,Chv,,31.724,32.1174615,33,32.113,31,999,,999,,999,,999,,999,
5327,Final Practice,34,08,4315,Mason Massey,Frd,BRUNT,31.816,32.1720769,34,32.326,33,999,,999,,999,,999,,999,
5327,Final Practice,35,02,4376,Blaine Perkins #,Chv,Inflatable Park,31.833,32.3266667,35,32.102,30,32.167,19,32.244,13,32.327,11,999,,999,
5327,Final Practice,37,45,4465,Greg Van Alst,Chv,CB Fabricating,32.441,32.982,36,32.751,34,999,,999,,999,,999,,999,
5327,Final Practice,38,53,4316,CJ McLaughlin,Chv,SciAps,32.496,33.175,37,33.278,35,999,,999,,999,,999,,999,
5327,Final Practice,36,66,4232,Chad Finchum,Frd,Wild Willies,32.214,33.9359167,38,999,,999,,999,,999,,999,,999,
5328,Final Practice,11,17,4062,Chase Elliott(i),Chv,HendrickCars.com,55.193,55.397,1,55.269,3,999,,999,,999,,999,,999,
5328,Final Practice,4,8,4123,Josh Berry,Chv,Tire Pros Love the Drive,54.846,55.4127273,2,55.13,2,55.391,1,999,,999,,999,,999,
5328,Final Practice,6,24,4387,Corey Heim(i),Tyt,Lehigh Valley Phantoms,54.938,55.5767778,3,55.295,4,999,,999,,999,,999,,999,
5328,Final Practice,12,39,3884,Ryan Sieg,Frd,CMRroofing.com,55.193,55.5954167,4,55.338,5,999,,999,,999,,999,,999,
5328,Final Practice,8,98,4269,Riley Herbst,Frd,Monster Energy,55.13,55.6072222,5,55.356,6,999,,999,,999,,999,,999,
5328,Final Practice,13,9,4085,Brandon Jones,Chv,Menards/Pelonis,55.201,55.6087778,6,999,,999,,999,,999,,999,,999,
5328,Final Practice,1,7,34,Justin Allgaier,Chv,Reese's Ice Cream,54.721,55.6675,7,55.452,7,55.625,3,999,,999,,999,,999,
5328,Final Practice,2,00,4104,Cole Custer,Frd,HAAS Automation,54.743,55.683,8,55.931,20,999,,999,,999,,999,,999,
5328,Final Practice,19,16,4312,Chandler Smith #,Chv,Quick Tie Products Inc.,55.432,55.7417273,9,55.652,13,999,,999,,999,,999,,999,
5328,Final Practice,17,18,4441,Sammy Smith #,Tyt,TMC,55.336,55.7659286,10,55.52,10,55.675,4,999,,999,,999,,999,
5328,Final Practice,9,11,4093,Daniel Hemric,Chv,Chevy Accessories,55.175,55.8333333,11,55.642,12,999,,999,,999,,999,,999,
5328,Final Practice,15,20,4092,John Hunter Nemechek,Tyt,Yahoo,55.226,55.905,12,55.502,9,55.678,5,999,,999,,999,,999,
5328,Final Practice,7,1,4327,Sam Mayer,Chv,Accelerate Pros Talent,55.052,55.9272,13,55.775,15,56.045,7,999,,999,,999,,999,
5328,Final Practice,23,27,4018,Jeb Burton,Chv,Puryear Tank Lines,55.602,55.928375,14,55.792,16,999,,999,,999,,999,,999,
5328,Final Practice,16,28,4388,Kyle Sieg,Frd,US Hydrations/Sparkling Ice,55.319,55.9364,15,55.601,11,999,,999,,999,,999,,999,
5328,Final Practice,10,48,3914,Parker Kligerman,Chv,Spiked Light Coolers,55.188,55.9489091,16,55.655,14,999,,999,,999,,999,,999,
5328,Final Practice,3,21,4133,Austin Hill,Chv,Global Industrial,54.816,55.9870526,17,55.051,1,55.578,2,55.79,1,999,,999,,999,
5328,Final Practice,21,19,4433,Connor Mosack,Tyt,IRWIN TRADE STRONG,55.522,56.0085833,18,55.827,17,999,,999,,999,,999,,999,
5328,Final Practice,22,31,4419,Parker Retzlaff #,Chv,FunkAway,55.524,56.0405833,19,55.883,18,999,,999,,999,,999,,999,
5328,Final Practice,18,3,4013,Ty Dillon(i),Chv,Ferris Commercial Mowers,55.43,56.0535,20,55.918,19,56.078,8,999,,999,,999,,999,
5328,Final Practice,5,2,4204,Sheldon Creed,Chv,Whelen,54.919,56.1055789,21,55.485,8,55.8,6,55.944,2,999,,999,,999,
5328,Final Practice,26,92,4106,Josh Williams,Chv,Alloy Employer/StarTron,55.884,56.1618333,22,999,,999,,999,,999,,999,,999,
5328,Final Practice,14,25,4038,Brett Moffitt,Frd,AM Technical Solutions,55.206,56.1628889,23,999,,999,,999,,999,,999,,999,
5328,Final Practice,20,26,4191,Kaz Grala,Tyt,Island Coastal Lager,55.444,56.1646,24,999,,999,,999,,999,,999,,999,
5328,Final Practice,25,78,4301,Anthony Alfredo,Chv,Botticelli,55.816,56.2068333,25,999,,999,,999,,999,,999,,999,
5328,Final Practice,24,51,595,Jeremy Clements,Chv,Wings Etc Grill & Pub,55.745,56.274375,26,999,,999,,999,,999,,999,,999,
5328,Final Practice,27,10,4113,Daniel Suarez,Chv,LeafHome Water,55.931,56.5997857,27,56.469,21,999,,999,,999,,999,,999,
5328,Final Practice,29,74,4256,Dawson Cram,Chv,Troopers United Foundation,56.293,56.68125,28,999,,999,,999,,999,,999,,999,
5328,Final Practice,30,91,4410,Chad Chastain(i),Chv,MAR-DELicious Watermelons,56.343,56.8424444,29,999,,999,,999,,999,,999,,999,
5328,Final Practice,28,38,4313,Joe Graf Jr.,Frd,Getcoverseal.com,56.143,56.9888571,30,56.825,22,999,,999,,999,,999,,999,
5328,Final Practice,40,08,4225,Alex Labbe,Frd,Refology,57.087,57.19525,31,999,,999,,999,,999,,999,,999,
5328,Final Practice,31,43,4029,Ryan Ellis,Chv,Rich Mar/Laughlin Family Fnd.,56.681,57.2023,32,57.323,26,999,,999,,999,,999,,999,
5328,Final Practice,33,53,4254,Patrick Emerling,Chv,,56.755,57.2538333,33,57.078,23,999,,999,,999,,999,,999,
5328,Final Practice,36,02,4376,Blaine Perkins #,Chv,AutoParkit.com,56.89,57.2994167,34,57.191,24,999,,999,,999,,999,,999,
5328,Final Practice,35,44,4409,Sage Karam,Chv,CRC Brakleen,56.817,57.3528,35,57.222,25,999,,999,,999,,999,,999,
5328,Final Practice,32,45,3894,Jeffrey Earnhardt,Chv,Erie Sports Center/ForeverLawn,56.688,57.3634444,36,999,,999,,999,,999,,999,,999,
5328,Final Practice,37,6,4144,Brennan Poole,Chv,Members First Credit Union,56.925,57.441,37,999,,999,,999,,999,,999,,999,
5328,Final Practice,39,07,4285,Stefan Parsons,Chv,Ollie's/Rich Mar Florist,57.006,57.4518571,38,999,,999,,999,,999,,999,,999,
5328,Final Practice,34,4,4142,Garrett Smithley,Chv,Graze Craze Charcuterie Boards,56.81,57.5038333,39,999,,999,,999,,999,,999,,999,
5328,Final Practice,38,35,4004,Joey Gase,Chv,Adkins Automotive,56.999,57.651375,40,999,,999,,999,,999,,999,,999,
5328,Final Practice,41,66,3984,Timmy Hill(i),Tyt,Coble Commercial Properties,57.537,57.7715,41,999,,999,,999,,999,,999,,999,
5330,Final Practice,2,19,4368,Ty Gibbs(i),Tyt,He Gets Us,39.067,39.3949333,1,39.311,3,39.326,1,39.395,1,999,,999,,999,
5330,Final Practice,6,8,4123,Josh Berry,Chv,LubeZone,39.163,39.441,2,39.328,4,999,,999,,999,,999,,999,
5330,Final Practice,1,7,34,Justin Allgaier,Chv,BRANDT,38.875,39.5486316,3,39.227,1,39.449,2,39.538,2,999,,999,,999,
5330,Final Practice,7,98,4269,Riley Herbst,Frd,Monster Energy,39.181,39.5575789,4,39.392,7,39.477,4,999,,999,,999,,999,
5330,Final Practice,5,00,4104,Cole Custer,Frd,HAAS Automation,39.157,39.599625,5,39.335,5,39.456,3,999,,999,,999,,999,
5330,Final Practice,8,91,4187,Kyle Weatherman,Chv,Fresh Water,39.218,39.667,6,999,,999,,999,,999,,999,,999,
5330,Final Practice,3,21,4133,Austin Hill,Chv,United Rentals,39.136,39.697,7,39.262,2,39.515,5,39.583,3,999,,999,,999,
5330,Final Practice,9,9,4085,Brandon Jones,Chv,Menards/Criterion Appliances,39.302,39.7444211,8,39.609,11,39.659,7,999,,999,,999,,999,
5330,Final Practice,12,16,4312,Chandler Smith #,Chv,Quick Tie Products Inc.,39.439,39.7494667,9,39.519,9,39.613,6,999,,999,,999,,999,
5330,Final Practice,15,39,3884,Ryan Sieg,Frd,CMRroofing.com,39.632,39.7983333,10,999,,999,,999,,999,,999,,999,
5330,Final Practice,13,6,4144,Brennan Poole,Chv,KSDT,39.506,39.8638,11,999,,999,,999,,999,,999,,999,
5330,Final Practice,14,78,4301,Anthony Alfredo,Chv,Sim Seats,39.619,39.8695455,12,39.846,12,999,,999,,999,,999,,999,
5330,Final Practice,11,27,4018,Jeb Burton,Chv,Bommarito.com/EasyCare,39.393,39.8997333,13,39.583,10,999,,999,,999,,999,,999,
5330,Final Practice,10,1,4327,Sam Mayer,Chv,Accelerate Pros Talent,39.346,39.9396364,14,39.431,8,39.671,8,999,,999,,999,,999,
5330,Final Practice,19,28,4388,Kyle Sieg,Frd,RSS Racing,39.763,40.00325,15,39.951,14,999,,999,,999,,999,,999,
5330,Final Practice,17,26,4191,Kaz Grala,Tyt,Toyota Genuine Parts,39.665,40.1320667,16,39.961,15,999,,999,,999,,999,,999,
5330,Final Practice,18,24,4433,Connor Mosack,Tyt,Toyota Racing Development,39.715,40.2372667,17,40.194,17,999,,999,,999,,999,,999,
5330,Final Practice,23,92,4106,Josh Williams,Chv,Alloy/General Formulations,39.99,40.2396,18,40.163,16,999,,999,,999,,999,,999,
5330,Final Practice,25,08,4432,Mason Maggio(i),Frd,Phoenix HVAC,40.12,40.27325,19,40.354,18,999,,999,,999,,999,,999,
5330,Final Practice,16,38,4313,Joe Graf Jr.,Frd,,39.659,40.292,20,39.901,13,999,,999,,999,,999,,999,
5330,Final Practice,20,4,4142,Garrett Smithley,Chv,Buck's Oil,39.832,40.3765,21,999,,999,,999,,999,,999,,999,
5330,Final Practice,24,51,595,Jeremy Clements,Chv,Wings Etc Grill & Pub,40.046,40.4215556,22,999,,999,,999,,999,,999,,999,
5330,Final Practice,4,77,4326,Carson Hocevar(i),Chv,Premier Security,39.153,40.4674,23,39.383,6,40.467,9,999,,999,,999,,999,
5330,Final Practice,21,43,4029,Ryan Ellis,Chv,1-844-TOM-KEEN,39.934,40.4683333,24,40.532,19,999,,999,,999,,999,,999,
5330,Final Practice,22,45,3894,Jeffrey Earnhardt,Chv,Mondo Sports Group,39.965,40.505875,25,999,,999,,999,,999,,999,,999,
5330,Final Practice,27,44,4315,Mason Massey,Chv,Eighth Order,40.328,40.5476923,26,40.556,20,999,,999,,999,,999,,999,
5330,Final Practice,28,07,4285,Stefan Parsons,Chv,OLLIE'S/Rich Mar Florist,40.563,40.778625,27,999,,999,,999,,999,,999,,999,
5330,Final Practice,30,35,4254,Patrick Emerling,Frd,Sci-Aps,40.71,40.9866,28,999,,999,,999,,999,,999,,999,
5330,Final Practice,26,74,4256,Dawson Cram,Chv,CHK Racing,40.275,41.1338333,29,40.778,21,999,,999,,999,,999,,999,
5330,Final Practice,29,02,4376,Blaine Perkins #,Chv,AutoParkit.com,40.613,41.2623333,30,41.07,22,41.296,10,999,,999,,999,,999,
5330,Final Practice,31,53,4316,CJ McLaughlin,Chv,Sci-Aps,41.311,41.74075,31,999,,999,,999,,999,,999,,999,
5331,Final Practice,1,7,34,Justin Allgaier,Chv,BRANDT,71.8,72.7573636,1,72.331,1,72.757,1,999,,999,,999,,999,
5331,Final Practice,6,00,4104,Cole Custer,Frd,HighPoint,72.502,73.0687,2,73.013,5,999,,999,,999,,999,,999,
5331,Final Practice,7,8,4123,Josh Berry,Chv,Bass Pro Shops/TRACKER Boats,72.599,73.1246364,3,72.868,2,999,,999,,999,,999,,999,
5331,Final Practice,8,26,4191,Kaz Grala,Tyt,Island Coastal Lager,72.616,73.1825714,4,999,,999,,999,,999,,999,,999,
5331,Final Practice,15,51,595,Jeremy Clements,Chv,All South Electric/One Stop,72.948,73.5171429,5,999,,999,,999,,999,,999,,999,
5331,Final Practice,24,39,3884,Ryan Sieg,Frd,,73.562,73.87,6,73.973,14,999,,999,,999,,999,,999,
5331,Final Practice,4,17,4045,Alex Bowman(i),Chv,HendrickCars.com,72.445,73.8734545,7,72.904,3,73.873,4,999,,999,,999,,999,
5331,Final Practice,20,24,4433,Connor Mosack,Tyt,Toyota Genuine Parts,73.27,74.0289,8,74.566,18,999,,999,,999,,999,,999,
5331,Final Practice,22,27,4018,Jeb Burton,Chv,Honoring All First Responders,73.464,74.03175,9,74.095,16,999,,999,,999,,999,,999,
5331,Final Practice,16,98,4269,Riley Herbst,Frd,Monster Energy,72.989,74.1389091,10,73.594,12,999,,999,,999,,999,,999,
5331,Final Practice,25,16,4312,Chandler Smith #,Chv,Quick Tie Products Inc.,73.564,74.1686667,11,74.083,15,999,,999,,999,,999,,999,
5331,Final Practice,21,07,4213,Josh Bilicki,Frd,Burdicks All Season Roofing,73.408,74.477,12,999,,999,,999,,999,,999,,999,
5331,Final Practice,17,08,4225,Alex Labbe,Chv,Refology,73.085,74.5291667,13,999,,999,,999,,999,,999,,999,
5331,Final Practice,26,45,4409,Sage Karam,Chv,Rich Mar/Lakewood Vineyards,73.621,75.3544444,14,75.511,21,999,,999,,999,,999,,999,
5331,Final Practice,9,19,4368,Ty Gibbs(i),Tyt,He Gets Us,72.619,75.5697273,15,73.227,6,75.57,6,999,,999,,999,,999,
5331,Final Practice,10,20,4092,John Hunter Nemechek,Tyt,Mobil 1,72.669,75.8568125,16,73.41,11,73.867,3,999,,999,,999,,999,
5331,Final Practice,23,9,4085,Brandon Jones,Chv,Menards/MagickWoods,73.489,75.8874286,17,74.282,17,75.493,5,999,,999,,999,,999,
5331,Final Practice,11,11,4093,Daniel Hemric,Chv,Cirkul,72.724,75.9082143,18,73.405,10,999,,999,,999,,999,,999,
5331,Final Practice,33,43,4029,Ryan Ellis,Chv,Costa Oil,74.323,75.9802222,19,76.789,25,999,,999,,999,,999,,999,
5331,Final Practice,5,1,4327,Sam Mayer,Chv,Accelerate Pros Talent,72.502,76.0144286,20,73.359,8,999,,999,,999,,999,,999,
5331,Final Practice,14,48,3914,Parker Kligerman,Chv,Spiked Light Coolers,72.878,76.0810833,21,73.4,9,999,,999,,999,,999,,999,
5331,Final Practice,35,02,4376,Blaine Perkins #,Chv,Gratis,74.995,76.4996429,22,75.967,22,999,,999,,999,,999,,999,
5331,Final Practice,13,91,4001,Ross Chastain(i),Chv,Protect Your Melon #BUCKLEUPNY,72.833,76.5015556,23,999,,999,,999,,999,,999,,999,
5331,Final Practice,2,10,454,Kyle Busch(i),Chv,LA Golf,72.368,76.637,24,72.982,4,999,,999,,999,,999,,999,
5331,Final Practice,34,35,157,Stanton Barrett,Tyt,Horeseheads Brewing,74.761,76.904125,25,999,,999,,999,,999,,999,,999,
5331,Final Practice,39,53,4254,Patrick Emerling,Chv,,76.09,77.1960909,26,76.638,23,999,,999,,999,,999,,999,
5331,Final Practice,30,44,4285,Stefan Parsons,Chv,AAN Adjusters/Gilreath Farms,74.041,77.5092857,27,999,,999,,999,,999,,999,,999,
5331,Final Practice,37,28,4388,Kyle Sieg,Frd,SFWW/LOTZE,75.29,77.9183846,28,76.79,26,999,,999,,999,,999,,999,
5331,Final Practice,38,38,4313,Joe Graf Jr.,Frd,G-coin,75.595,78.4620769,29,77.001,27,999,,999,,999,,999,,999,
5331,Final Practice,40,74,4475,Casey Carden(i),Chv,Reel Racing,76.961,78.674,30,77.728,28,999,,999,,999,,999,,999,
5331,Final Practice,32,92,4106,Josh Williams,Chv,Nordic Logistics/Alloy,74.168,78.8601429,31,999,,999,,999,,999,,999,,999,
5331,Final Practice,18,25,4038,Brett Moffitt,Frd,AM Technical Solutions,73.128,79.0094,32,999,,999,,999,,999,,999,,999,
5331,Final Practice,28,31,4419,Parker Retzlaff #,Chv,Funkaway,73.915,80.7706667,33,999,,999,,999,,999,,999,,999,
5331,Final Practice,29,4,4187,Kyle Weatherman,Chv,TeamJDMotorsports.com,73.936,82.242375,34,999,,999,,999,,999,,999,,999,
5331,Final Practice,31,6,4144,Brennan Poole,Chv,TeamJDMotorsports.com,74.064,84.145,35,75.283,19,999,,999,,999,,999,,999,
5331,Final Practice,12,2,4204,Sheldon Creed,Chv,Whelen,72.759,85.3929375,36,73.314,7,73.63,2,85.393,1,999,,999,,999,
5331,Final Practice,3,21,4133,Austin Hill,Chv,Bennett Transportation,72.441,87.8945833,37,75.442,20,999,,999,,999,,999,,999,
5331,Final Practice,36,96,4277,Max McLaughlin,Chv,Randco,75.065,90.3995556,38,76.775,24,999,,999,,999,,999,,999,
5331,Final Practice,27,78,4301,Anthony Alfredo,Chv,BOTTICELLI,73.867,92.866,39,101.576,29,999,,999,,999,,999,,999,
5331,Final Practice,19,18,4441,Sammy Smith #,Tyt,Pilot Flying J,73.141,97.1255714,40,73.768,13,999,,999,,999,,999,,999,
5333,Final Practice,27,2,4204,Sheldon Creed,Chv,Whelen,30.753,31.0186667,1,30.961,17,999,,999,,999,,999,,999,
5333,Final Practice,22,44,4256,Dawson Cram,Chv,Titan Construction and Dev.,30.541,31.2401667,2,31.065,22,999,,999,,999,,999,,999,
5333,Final Practice,14,17,4030,Kyle Larson(i),Chv,HendrickCars.com,30.338,31.3189375,3,31.209,24,999,,999,,999,,999,,999,
5333,Final Practice,20,53,4209,Matt Mills(i),Tyt,J.F. Electric,30.506,31.4842,4,31.484,30,999,,999,,999,,999,,999,
5333,Final Practice,24,7,34,Justin Allgaier,Chv,Hellmann's,30.632,31.5437368,5,30.719,14,999,,999,,999,,999,,999,
5333,Final Practice,7,98,4269,Riley Herbst,Frd,Monster Energy,30.176,31.5602857,6,30.406,2,30.926,5,31.188,4,999,,999,,999,
5333,Final Practice,8,24,4387,Corey Heim(i),Tyt,Toyota Outfitters,30.216,31.5959444,7,30.508,6,32.09,18,999,,999,,999,,999,
5333,Final Practice,18,00,4104,Cole Custer,Frd,HAAS Automation,30.445,31.63725,8,30.887,16,31.401,10,999,,999,,999,,999,
5333,Final Practice,16,51,595,Jeremy Clements,Chv,Booze Pops,30.404,31.6860714,9,30.962,18,999,,999,,999,,999,,999,
5333,Final Practice,2,48,3914,Parker Kligerman,Chv,Spiked Light Coolers,30.03,31.6957619,10,30.638,11,31.071,6,999,,999,,999,,999,
5333,Final Practice,5,1,4327,Sam Mayer,Chv,Accelerate Pros Talent,30.159,31.7008947,11,30.452,3,30.897,3,31.147,3,999,,999,,999,
5333,Final Practice,29,6,4144,Brennan Poole,Chv,County Auto Auction of Central Florida,30.968,31.737,12,31.601,32,999,,999,,999,,999,,999,
5333,Final Practice,1,11,4093,Daniel Hemric,Chv,Cirkul,29.672,31.7493214,13,30.386,1,30.855,2,31.11,1,999,,999,,999,
5333,Final Practice,9,21,4133,Austin Hill,Chv,Bennett Transportation,30.224,31.8464138,14,30.491,5,30.839,1,31.123,2,999,,999,,999,
5333,Final Practice,11,26,4191,Kaz Grala,Tyt,CRUSH Lime Margarita,30.272,31.8648571,15,30.629,10,31.14,9,999,,999,,999,,999,
5333,Final Practice,36,08,4232,Chad Finchum,Frd,Powerhouse Diesel,31.336,31.8770714,16,31.434,28,999,,999,,999,,999,,999,
5333,Final Practice,15,31,4419,Parker Retzlaff #,Chv,Capital City Towing,30.341,31.89532,17,30.62,8,31.074,7,999,,999,,999,,999,
5333,Final Practice,13,27,4018,Jeb Burton,Chv,Celsius,30.286,31.9104444,18,30.625,9,32.281,20,999,,999,,999,,999,
5333,Final Practice,4,16,4312,Chandler Smith #,Chv,Quick Tie Products Inc.,30.131,31.9237097,19,30.542,7,30.922,4,31.196,5,999,,999,,999,
5333,Final Practice,19,20,4092,John Hunter Nemechek,Tyt,Pye Barker Fire & Safety,30.453,31.9395833,20,30.984,19,31.587,12,999,,999,,999,,999,
5333,Final Practice,28,39,3884,Ryan Sieg,Frd,Sci Aps,30.766,31.9413,21,31.137,23,32.251,19,999,,999,,999,,999,
5333,Final Practice,12,25,4038,Brett Moffitt,Frd,AM Technical Solutions,30.279,32.0000556,22,30.688,12,999,,999,,999,,999,,999,
5333,Final Practice,23,10,454,Kyle Busch(i),Chv,LA Golf,30.544,32.0118824,23,31.003,20,31.501,11,999,,999,,999,,999,
5333,Final Practice,17,19,1361,Denny Hamlin(i),Tyt,Sport Clips Haircuts,30.424,32.0370556,24,30.708,13,31.904,15,999,,999,,999,,999,
5333,Final Practice,3,8,4123,Josh Berry,Chv,Bass Pro Shops/TRACKER Boats,30.129,32.0501053,25,30.457,4,31.903,14,999,,999,,999,,999,
5333,Final Practice,10,9,4085,Brandon Jones,Chv,Menards/Klearvue Cabinetry,30.229,32.0898966,26,30.813,15,31.116,8,31.311,6,999,,999,,999,
5333,Final Practice,32,4,4187,Kyle Weatherman,Chv,KSDT CPA,31.104,32.1862857,27,31.461,29,999,,999,,999,,999,,999,
5333,Final Practice,6,18,4441,Sammy Smith #,Tyt,TMC,30.169,32.2322381,28,31.644,33,31.94,16,999,,999,,999,,999,
5333,Final Practice,30,91,4001,Ross Chastain(i),Chv,Use Your Melon Drive Sober,30.995,32.2885714,29,31.34,27,31.857,13,999,,999,,999,,999,
5333,Final Practice,31,78,4301,Anthony Alfredo,Chv,Ticket Smarter,31.075,32.2928667,30,31.328,26,999,,999,,999,,999,,999,
5333,Final Practice,34,66,3984,Timmy Hill(i),Frd,CRC Brakleen,31.138,32.3428571,31,999,,999,,999,,999,,999,,999,
5333,Final Practice,33,28,4388,Kyle Sieg,Frd,RSS Racing,31.121,32.3501905,32,31.514,31,32.584,21,999,,999,,999,,999,
5333,Final Practice,37,43,4029,Ryan Ellis,Chv,Southern Elevator,31.83,32.4376,33,999,,999,,999,,999,,999,,999,
5333,Final Practice,21,45,4422,Rajah Caruth(i),Chv,Circle,30.515,32.4378333,34,31.044,21,999,,999,,999,,999,,999,
5333,Final Practice,38,92,4106,Josh Williams,Chv,StarTron/Alloy,31.891,32.4561818,35,999,,999,,999,,999,,999,,999,
5333,Final Practice,25,07,4285,Stefan Parsons,Chv,Pops Mart,30.653,32.7163529,36,32.072,34,999,,999,,999,,999,,999,
5333,Final Practice,26,38,4313,Joe Graf Jr.,Frd,FGR accel/Bucked Up,30.689,32.8241579,37,31.308,25,32.081,17,999,,999,,999,,999,
5333,Final Practice,35,02,4376,Blaine Perkins #,Chv,To The Point,31.29,32.9063,38,32.077,35,32.608,22,999,,999,,999,,999,
5334,Final Practice,3,8,4123,Josh Berry,Chv,Bass Pro Shops/TRACKER Boats,30.982,31.7234,1,31.422,4,999,,999,,999,,999,,999,
5334,Final Practice,1,10,4093,Daniel Hemric,Chv,Cirkul,30.856,31.8389,2,31.611,12,999,,999,,999,,999,,999,
5334,Final Practice,4,2,4204,Sheldon Creed,Chv,Whelen/NFFF,30.992,31.9641765,3,31.538,9,999,,999,,999,,999,,999,
5334,Final Practice,2,7,34,Justin Allgaier,Chv,BRANDT,30.932,32.0141176,4,31.387,1,32.351,3,999,,999,,999,,999,
5334,Final Practice,5,00,4104,Cole Custer,Frd,Haas Automation,31.022,32.0199444,5,31.387,2,32.204,1,999,,999,,999,,999,
5334,Final Practice,24,6,4144,Brennan Poole,Chv,BeOne Sports,31.886,32.0988,6,999,,999,,999,,999,,999,,999,
5334,Final Practice,6,18,4441,Sammy Smith #,Tyt,TMC,31.138,32.1575238,7,31.506,6,32.346,2,999,,999,,999,,999,
5334,Final Practice,10,1,4327,Sam Mayer,Chv,Huck's Market/Accelerate,31.287,32.1815333,8,31.521,8,999,,999,,999,,999,,999,
5334,Final Practice,8,98,4269,Riley Herbst,Frd,Monster Energy,31.177,32.1924118,9,31.406,3,32.534,8,999,,999,,999,,999,
5334,Final Practice,11,20,4092,John Hunter Nemechek,Tyt,Pye Barker Fire & Safety,31.355,32.193375,10,31.539,10,32.394,4,999,,999,,999,,999,
5334,Final Practice,13,48,3914,Parker Kligerman,Chv,Spiked Light Coolers,31.387,32.2006667,11,31.565,11,999,,999,,999,,999,,999,
5334,Final Practice,16,25,4038,Brett Moffitt,Frd,Concrete Supply/Destiny Homes,31.456,32.212125,12,31.696,13,32.503,7,999,,999,,999,,999,
5334,Final Practice,7,9,4085,Brandon Jones,Chv,Menards/NIBCO,31.163,32.2513158,13,31.51,7,32.483,6,999,,999,,999,,999,
5334,Final Practice,9,21,4133,Austin Hill,Chv,Bennett Transportation,31.253,32.316,14,31.494,5,32.476,5,999,,999,,999,,999,
5334,Final Practice,12,39,3884,Ryan Sieg,Frd,Sci Aps,31.373,32.3988667,15,31.836,15,32.68,11,999,,999,,999,,999,
5334,Final Practice,22,07,4256,Dawson Cram,Chv,Titan Construction,31.853,32.46325,16,999,,999,,999,,999,,999,,999,
5334,Final Practice,17,19,4313,Joe Graf Jr.,Tyt,RUT Testosterone,31.505,32.4644375,17,32.835,27,999,,999,,999,,999,,999,
5334,Final Practice,21,11,4297,Derek Kraus,Chv,Hardscape Construction Inc.,31.636,32.4811053,18,31.947,16,32.598,10,999,,999,,999,,999,
